new_id,id,product_name,segment,family,class,brick
456,13362,"DARK ALE CHIPOTLE PEPPER CRAFT BBQ SAUCE, DARK ALE CHIPOTLE PEPPER",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
457,13392,"MACARONI PRODUCT, PENNE ZITI RIGATE PASTA",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
458,13394,"AMERICAN DREAM BLUEBERRY, VANILLA, & STRAWBERRY PREMIUM ICE CREAM, AMERICAN DREAM",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
459,13406,TWIN DEMI BAGUETTE,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
460,13407,"ORGANIC ESSENTIAL GREENS CELERY, CUCUMBER, SPINACH, ROMAINE, KALE, LIME, PARSLEY VEGETABLE & FRUIT JUICE BLEND, ESSENTIAL GREENS",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
461,13415,"ORGANIC ORANGE, PINEAPPLE, MANGO, APPLE, ACEROLA CHERRY FRUIT JUICE SMOOTHIE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
462,13416,"RED FAJITA CASERO SEASONING, RED FAJITA",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
463,13426,"POLLO ASADO CASERO SEASONING, POLLO ASADO",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
464,13436,"HONEY MUSTARD DIPPING SAUCE, HONEY MUSTARD",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
465,13441,"LEMON & PEPPER SEASONING, LEMON & PEPPER",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
466,13446,"ORGANIC GREEN DEVOTION CELERY, CUCUMBER, SPINACH, ROMAINE LETTUCE, KALE, LEMON, PARSLEY VEGETABLE & FRUIT JUICE BLEND, GREEN DEVOTION",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
467,13447,"WATERMELON 100% FRUIT JUICE BLEND, WATERMELON",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
468,13450,"CRANBERRY MANGO JUICE COCKTAIL FROM CONCENTRATE, CRANBERRY MANGO",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
469,13461,"EXHILAR8, PURIFIED ALKALINE WATER WITH ELECTROLYTES",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Water - Ready to Drink
470,13464,"COUNTRY WHITE BREAD, COUNTRY WHITE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
471,13470,"SAVORY POT ROAST SLOW COOKERS RECIPE & SEASONING MIX, SAVORY POT ROAST",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
472,13473,"PINK LEMONADE CAKE, PINK LEMONADE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
473,13475,"FAR OUT FRUITIES SWEETENED MULTIGRAIN CEREAL, FAR OUT FRUITIES",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
474,13479,"DOUBLE CHOCOLATE CHIP FLAVORED PROTEIN COOKIES, DOUBLE CHOCOLATE CHIP",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
475,13480,"PEANUT BUTTER FLAVORED PROTEIN COOKIES, PEANUT BUTTER",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
476,13484,"MEDIUM CORN & BLACK BEAN SALSA, MEDIUM",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
477,13485,"MILD CORN & BLACK BEAN SALSA, MILD",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
478,13486,"VEGGIE PASTA, PENNE RIGATE",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
479,13497,"THE ORIGINAL BAKERY BREAD, ORIGINAL",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
480,13515,CAFFEINE FREE ROOT BEER,Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink
481,13532,"100% WHOLE WHEAT & HONEY OREGON TRAIL BREAD, 100% WHOLE WHEAT & HONEY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
482,13538,"SWEET BEETS FRUIT & VEGETABLE JUICE SMOOTHIE, SWEET BEETS",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
483,13539,"GINGER LOVE COLD-PRESSED FRUIT JUICE DRINK, GINGER LOVE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
484,13578,10 GRAINS & SEEDS ENGLISH MUFFINS,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
485,13580,"ORGANIC SUPER FRUIT GREENS ORANGE, MANGO, PINEAPPLE, CUCUMBER, SPINACH, ROMAINE, KALE FRUIT & VEGETABLE SMOOTHIE, SUPER FRUIT GREENS",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
486,13581,"ORGANIC PLANT-BASED PROTEIN STRAWBERRY, COCONUTMILK, ORANGE, APPLE, DATES FRUIT JUICE SMOOTHIE, STRAWBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
487,13582,"ORANGE 100% FRUIT JUICE, ORANGE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
488,13583,"ORGANIC GREENS COCONUTMILK, ORANGE, APPLE, BANANA, SPINACH, KALE FRUIT & VEGETABLE JUICE SMOOTHIE, GREENS",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
489,13584,"BAVARIAN PRETZEL HAMBURGER BUNS, BAVARIAN PRETZEL",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
490,13625,"CHOCOLATE CAKE WITH PEANUT BUTTER CREAMY FILLING, CHOCOLATE PEANUT BUTTER",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
491,13626,"SPARKLING WATER, BLACK CHERRY, PEACH NECTARINE, PINK GRAPEFRUIT, COCONUT PINEAPPLE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Water - Ready to Drink
492,13627,"ORGANIC DEFENCE UP ORANGE, PINEAPPLE, MANGO, APPLE, ACEROLA FRUIT JUICE SMOOTHIE, DEFENCE UP",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
493,13631,"VANILLA CUPCAKES, VANILLA",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
494,13632,"DARK CHOCOLATE WITH PINK SALT & CACAO NIBS, DARK & SALTY",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
495,13641,"MULTI-GRAIN & SEEDS THIN-SLICED BREAD, MULTI-GRAIN & SEEDS",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
496,13642,"ENRICHED MACARONI PRODUCT, POT SIZED LINGUINE",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
497,13643,"BRONZE CUT PASTA MACARONI PRODUCT, FUSILLI",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
498,13647,"ORECCHIETTE BARESINA CUT PASTA, MACARONI PRODUCT, ORECCHIETTE",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
499,13648,"MEDIUM THICK & CHUNKY SALSA, MEDIUM",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
500,13670,"100% WHOLE GRAIN BREAD, 100% WHOLE GRAIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
501,13672,"BERRY BERRY, QUITE CONTRARY COLD-PRESSED ORGANIC SUPER SMOOTHIE, BERRY BERRY, QUITE CONTRARY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
502,13675,"OLD FASHIONED SOURDOUGH BREAD, SOURDOUGH",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
503,13678,"HONEY CRUNCH & OATS FROSTED CORN AND WHEAT FLAKES CEREAL WITH GRANOLA CLUSTERS, HONEY CRUNCH & OATS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
504,13681,"MILD CHUNKY SALSA, MILD",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
505,13687,"BOURBON BARREL COLA, BOURBON BARREL",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink
506,13695,"TRIPLE CITRUS CAFFEINE SPARKLING WATER WITH ANTIOXIDANTS AND VITAMINS, TRIPLE CITRUS",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Water - Ready to Drink
507,13698,"ORGANIC MEDIUM SALSA, MEDIUM",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
508,13701,"ENRICHED PASTA WITH VEGETABLES, THIN SPAGHETTI",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
509,13707,"EGG NOG ICE CREAM, EGG NOG",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
510,13719,"COCOA NUT WITH REAL ALMONDS INSTANT HOT CEREAL, COCOA NUT WITH REAL ALMONDS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
511,13723,"BARBACOA AUTHENTIC SAUCES SMOKY CHIPOTLE AND MEXICAN HERBS WITH A HINT OF LIME, BARBACOA",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
512,13726,MARIA COOKIES,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
513,13727,"FOCACCIA GARLIC TOAST CRUMBLES, FOCACCIA GARLIC TOAST",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
514,13730,"PEANUT BUTTER & DARK CHOCOLATE PROTEIN CHEWY GRANOLA BARS, PEANUT BUTTER & DARK CHOCOLATE",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars
515,13731,"ENRICHED MACARONI PRODUCT, EXTRA WIDE EGG-FREE RIBBONS",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
516,13733,"HONEY BUZZERS CEREAL, HONEY BUZZERS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
517,13734,"CHOCOLATE CHUNK ALMOND GRANOLA BARK, CHOCOLATE CHUNK ALMOND",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
518,13740,"SNICKERDOODLE ALMOND FLOUR SOFT BAKED COOKIES, SNICKERDOODLE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
519,13742,"ENRICHED MACARONI PRODUCT, LARGE RINGS",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
520,13745,"CHOCOLATE CHUNK PREMIUM GOURMET COOKIES, CHOCOLATE CHUNK",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
521,13749,"BANANA WITH REAL WALNUTS INSTANT HOT CEREAL, BANANA WITH REAL WALNUTS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
522,13753,"CARAMEL ICE CREAM WITH SEA SALT CARAMEL SWIRL & CARAMEL FUDGE TRUFFLES, SEA SALT CARAMEL",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
523,13757,"COCOA FOR MANGOES COLD-PRESSED ORGANIC SUPER SMOOTHIE, COCO FOR MANGOES",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
524,13763,"MIXED BERRY FRUIT & GRAIN CEREAL BARS, MIXED BERRY",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Cereal/Granola Bars
525,13769,"SWEET & SPICY CHUNKY SALSA, SWEET & SPICY",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
526,13777,"ORANGESICLE CUPCAKES, ORANGESICLE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
527,13781,"MILD THICK & CHUNKY SALSA, MILD",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
528,13784,"HOMESTYLE CHEESE & GARLIC LARGE CUT BAKED CROUTONS, HOMESTYLE CHEESE & GARLIC",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
529,13788,"BLACK RASPBERRY SPARKLING WATER, BLACK RASPBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Water - Ready to Drink
530,13799,"SWEET & SPICY ORIGINAL SALSA, SWEET & SPICY",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
531,13810,"FRUIT PUNCH 100% JUICE FROM CONCENTRATE, FRUIT PUNCH",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
532,13811,"AL PASTOR AUTHENTIC SAUCES SMOKY CHIPOTLE AND CITRUS WITH A SWEET HINT OF PINEAPPLE, AL PASTOR",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
533,13816,"VANILLA REDUCED FAT ICE CREAM WITH CHOCOLATY PIECES AND COOKIE DOUGH, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
534,13817,"PEANUT BUTTER & CHOCOLATE FLAVORS SWEETENED RICE CEREAL, PEANUT BUTTER & CHOCOLATE",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
535,13821,"GLUTEN FREE PASTA, ELBOW",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
536,13822,"BUNCH O' CINNAMON SQUARES SWEETENED WHEAT & RICE CEREAL, BUNCH O' CINNAMON SQUARES",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
537,13825,"CHOCOLATE CHIP SOFT BAKED COOKIES, CHOCOLATE CHIP",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
538,13841,"CAFFEINE FREE GINGER ALE, GINGER",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink
539,13842,"WHITE CHOCOLATE MACADAMIA NUT PREMIUM GOURMET COOKIES, WHITE CHOCOLATE MACADAMIA NUT",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
540,1745,"ORIGINAL ALL-PURPOSE SALT FREE SEASONING, ORIGINAL",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
541,1749,"OAT CRUNCH SWEETENED MULTIGRAIN CEREAL, OAT CRUNCH",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
542,1752,"GOURMET LIGHT ICE CREAM, ROCKIN' RASPBERRY CHEESECAKE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
543,1764,"PORK BREADING SHAKE 'N COAT SEASONING & COATING MIX, PORK BREADING",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
544,1770,MINI ANGEL FOOD CAKES,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
545,1780,"NATURAL PEANUTS, ROASTED & SALTED",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable)
546,1791,"SWEETENED CONDENSED MILK, SWEETENED",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable)
547,1794,"100% DURUM WHEAT SEMOLINA MACARONI PRODUCT, NO. 69 PENNE ZITI LISCE",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
548,1797,MUSHROOM FETTUCCINE,Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
549,1808,HOLIDAY MILK CHOCOLATE,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
550,1820,"EXTRA SPICY SALT-FREE SEASONING BLEND, EXTRA SPICY",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
551,1839,"CRACKED PEPPERCORN & HERB SEA SALT RUB, CRACKED PEPPERCORN & HERB",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
552,1847,"ITALIAN GOURMET CUT CROUTONS, ITALIAN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
553,3705,"MONTREAL STEAK SAUCE MIX-INS STEAKHOUSE BURGERS, MONTREAL STEAK",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
554,3709,"CALIFORNIA STYLE COARSE GRIND BLEND GARLIC SALT WITH PARSLEY, CALIFORNIA STYLE",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
555,3712,"WHITE BEAN SEASONING MIX OF SPICES & VEGETABLES, WHITE BEAN",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
556,3714,"LEMON, BASIL & THYME KEY WEST STYLE SEASONING, LEMON, BASIL & THYME",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
557,3715,"MOJITO LIME SEASONING, MOJITO LIME",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
558,3717,"NEW ORLEANS STYLE CRISPY SOUTHERN CHICKEN FRYING BREADING MIX, NEW ORLEANS STYLE CRISPY SOUTHERN",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
559,3722,"COWBOY RUB, COWBOY",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
560,3724,"FAJITA SEASONING MIX, FAJITA",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
561,3726,"SOUTHWEST CHICKEN QUESADILLA SEASONING MIX, SOUTHWEST CHICKEN",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
562,3731,"SEASONED WITH SPICES TENDERIZER, SEASONED WITH SPICES",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
563,3733,"GARLIC & HERB SEASONING, GARLIC & HERB",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
564,3738,"ROASTED GARLIC SALT WITH OREGANO & BASIL, OREGANO & BASIL",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
565,3741,"SEASONING FOR SEAFOOD, POULTRY, SALADS, MEATS",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
566,3742,"MILD SWEET GINGER GARLIC STIR-FRY SEASONING BLENDS, MILD SWEET GINGER GARLIC",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
567,3743,"BEEF STEW SPICES & SEASONINGS MIX, BEEF STEW",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
568,3745,"STEAK RUB, STEAK",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
569,3748,"HAMBURGER SEASONING, HAMBURGER",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
570,3751,"LEMON & PEPPER SEASONING SALT, LEMON & PEPPER",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
571,3752,"WONDERFUL NEW ORLEANS STYLE CHICK FRI CHICKEN BREADING, WONDERFUL",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
572,3753,BLACKENED SEASONING,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
573,3754,"UNSEASONED MEAT TENDERIZER, UNSEASONED",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
574,3755,SAVORY POT ROAST SLOW COOKERS SEASONING MIX,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
575,3760,"BROWN SUGAR BOURBON SAUCE MIX-INS STEAKHOUSE BURGERS, BROWN SUGAR BOURBON",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
576,3766,"SPICED BRANDY & HERB MARINADE, SPICED BRANDY & HERB",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
577,3769,"MEDITERRANEAN SPICED SEA SALT WITH GARLIC, BASIL & OREGANO, GARLIC, BASIL & OREGANO",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
