new_id,id,product_name,original_segment,original_family,original_class,original_brick,predicted_segment,predicted_family,predicted_class,predicted_brick,segment_match,family_match,class_match,brick_match,all_levels_match
1203,1752,"GOURMET LIGHT ICE CREAM, ROCKIN' RASPBERRY CHEESECAKE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),True,True,True,True,True
1204,1757,"RYE, ALL NATURAL",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat,True,False,False,False,False
1205,1758,RAISIN SUNFLOWER,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable),True,False,False,False,False
1206,1759,100% WHOLE WHEAT,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat,True,False,False,False,False
1207,1760,ALL NATURAL CRACKED WHEAT,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat,True,False,False,False,False
1208,1761,ALL NATURAL MULTIGRAIN,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat,True,False,False,False,False
1209,1762,ALL NATURAL FRENCH PEASANT,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
1210,1763,JALAPENO CHEDDAR DIP,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),True,False,False,False,False
1211,1764,"PORK BREADING SHAKE 'N COAT SEASONING & COATING MIX, PORK BREADING",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1212,1766,CHERRY CHEESECAKE YOGURT,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurt (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Yogurts,,True,True,False,False,False
1213,1770,MINI ANGEL FOOD CAKES,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable),True,True,True,True,True
1214,1771,POTATO GNOCCHI,Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen),True,False,False,False,False
1215,1772,TORTELLONI CHICKEN MOZZARELLA,Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen),True,False,False,False,False
1216,1773,"MADAGASCAR VANILLA BITE SIZE ICE CREAM BUNDLED IN SWEET RICE DOUGH MOCHI ICE CREAM, MADAGASCAR VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen),True,False,False,False,False
1217,1774,"SIMPLY STRAWBERRY MOCHI ICE CREAM, STRAWBERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Frozen),True,False,False,False,False
1218,1775,"MATCHA GREEN TEA BITE SIZE MOCHI ICE CREAM BUNDLED IN SWEET RICE DOUGH, MATCHA GREEN TEA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,True,False,False,False,False
1219,1778,"RESTAURANT STYLE BBQ SAUCE, SWEET N' SMOKEY",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,False,False,False,False
1220,1779,SMOKED GOUDA,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
1221,1780,"NATURAL PEANUTS, ROASTED & SALTED",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable),Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable),True,True,True,True,True
1222,1781,MANZANILLA OLIVES STUFFED WITH MINCED PIMIENTO,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
1223,1782,HOME STYLE POTATO CHIPS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
1224,1783,HOME STYLE POTATO CHIPS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
1225,1784,SUPER THIN PRETZELS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable),True,False,False,False,False
1226,1785,CHEESE FLAVORED CURLS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,False,False,False,False
1227,1786,"BAKED VEGETABLE CRISPS, RANCH",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
1228,1791,"SWEETENED CONDENSED MILK, SWEETENED",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable),True,True,True,True,True
1229,1792,CHOCOLATE CRAN-RAISIN,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable),Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,True,False,False,False,False
1230,1793,"CHILI SAUCE, CHILI",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,False,False,False,False
1231,1794,"100% DURUM WHEAT SEMOLINA MACARONI PRODUCT, NO. 69 PENNE ZITI LISCE",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),True,True,True,True,True
1232,1795,"SOURDOUGH BROKEN PRETZELS, SOURDOUGH",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable),True,False,False,False,False
1233,1797,MUSHROOM FETTUCCINE,Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable),True,True,True,True,True
1234,1804,PEANUT CRUNCH,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate,Food/Beverage,Nuts/Seeds - Unprepared/Unprocessed (Perishable),Tree Nuts,Tree Nuts - Unprepared/Unprocessed (Perishable),True,False,False,False,False
1235,1805,"PREMIUM SMOKY MONTREAL STEAK SAUCE, SMOKY MONTREAL STEAK",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,False,False,False,False
1236,1807,PEPPER JACK CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
1237,1808,HOLIDAY MILK CHOCOLATE,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate,True,True,True,True,True
1238,1809,WISCONSIN MONTEREY JACK CHEESE,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese - Hard (Perishable),Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Cheese,,True,True,False,False,False
1239,1820,"EXTRA SPICY SALT-FREE SEASONING BLEND, EXTRA SPICY",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1240,1821,"LEMON PEPPER SEASONING BLEND, LEMON PEPPER",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Herbs/Spices - Dried,True,True,True,False,False
1241,1835,SLICED PICKLED BEETS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
1242,1839,"CRACKED PEPPERCORN & HERB SEA SALT RUB, CRACKED PEPPERCORN & HERB",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1243,1840,FINE SEA SALT,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Herbs/Spices - Dried,True,True,True,False,False
1244,1847,"ITALIAN GOURMET CUT CROUTONS, ITALIAN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),True,True,True,True,True
1245,1848,"CAESAR GOURMET CUT CROUTONS, CAESAR",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
1246,1850,"KOSHER DILL SANDWICH STUFFERS, KOSHER DILL",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
1247,1851,"KOSHER DILL GHERKINS, KOSHER DILL",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
1248,1852,DICED JALAPENO PEPPERS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
1249,1853,"DILL RELISH, DILL",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),True,False,False,False,False
1250,1854,"HOT SLICED JALAPENO PEPPERS, HOT",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Ready to Eat,Prepared/Preserved Foods - Ready to Eat (Shelf Stable),True,False,False,False,False
1251,3705,"MONTREAL STEAK SAUCE MIX-INS STEAKHOUSE BURGERS, MONTREAL STEAK",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1252,3706,"GARLIC SALT, GARLIC",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Herbs/Spices - Dried,True,True,True,False,False
1253,3709,"CALIFORNIA STYLE COARSE GRIND BLEND GARLIC SALT WITH PARSLEY, CALIFORNIA STYLE",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1254,3712,"WHITE BEAN SEASONING MIX OF SPICES & VEGETABLES, WHITE BEAN",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1255,3714,"LEMON, BASIL & THYME KEY WEST STYLE SEASONING, LEMON, BASIL & THYME",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1256,3715,"MOJITO LIME SEASONING, MOJITO LIME",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1257,3717,"NEW ORLEANS STYLE CRISPY SOUTHERN CHICKEN FRYING BREADING MIX, NEW ORLEANS STYLE CRISPY SOUTHERN",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1258,3718,"ORIGINAL HONEY MUSTARD, ORIGINAL HONEY",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,False,False,False,False
1259,3721,"CALIFORNIA STYLE MINCED GARLIC, CALIFORNIA STYLE",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable),Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,False,False,False,False
1260,3722,"COWBOY RUB, COWBOY",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1261,3724,"FAJITA SEASONING MIX, FAJITA",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1262,3726,"SOUTHWEST CHICKEN QUESADILLA SEASONING MIX, SOUTHWEST CHICKEN",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1263,3729,"THICK & ZESTY SPAGHETTI SAUCE MIX, THICK & ZESTY SPAGHETTI",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable),True,False,False,False,False
1264,3730,"CALIFORNIA STYLE COARSE GRIND BLEND GARLIC PEPPER WITH RED BELL & BLACK PEPPER, CALIFORNIA STYLE",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Herbs/Spices - Dried,True,True,True,False,False
1265,3731,"SEASONED WITH SPICES TENDERIZER, SEASONED WITH SPICES",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1266,3733,"GARLIC & HERB SEASONING, GARLIC & HERB",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,True,True,True,True,True
1267,3735,"FISH FRY SEAFOOD FRY MIX, FISH FRY",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Fish and Seafood,Aquatic Invertebrates/Fish/Shellfish/Seafood Combination,Aquatic Invertebrates/Fish/Shellfish/Seafood Mixes - Unprepared/Unprocessed (Frozen),True,False,False,False,False
1268,3736,"SEAFOOD WITH NATURAL SMOKE FLAVOR SEASONING, SEAFOOD",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed,Food/Beverage,Fish and Seafood,Aquatic Invertebrates/Fish/Shellfish/Seafood Combination,Aquatic Invertebrates/Fish/Shellfish/Seafood Mixes - Unprepared/Unprocessed (Frozen),True,False,False,False,False
